28,36,student
42,156,entrepreneur
38,68,entrepreneur
29,387,management
30,70,management
26,35,management
52,214,entrepreneur
38,197,management
38,144,entrepreneur
42,49,management
54,335,retired
20,387,student
43,159,management
44,131,retired
49,166,management
27,480,entrepreneur
41,110,management
28,396,entrepreneur
49,163,management
51,102,management
40,151,management
23,109,management
44,333,management
41,335,management
29,329,management
45,194,management
28,7,management
21,53,student
42,88,management
44,457,management
28,123,management
51,183,management
23,134,student
30,88,management
28,394,entrepreneur
57,408,retired
31,114,management
35,210,management
49,243,entrepreneur
51,458,management
37,1622,management
49,310,management
46,86,management
45,95,management
45,124,management
37,162,management
60,110,retired
39,138,management
53,179,management
38,492,management
32,886,management
36,21,management
51,182,management
53,195,management
46,179,retired
41,500,management
28,21,student
31,150,management
38,91,management
38,34,management
32,201,management
37,182,management
33,280,management
54,16,management
34,20,management
57,107,management
37,125,management
36,280,management
35,81,entrepreneur
37,226,management
32,13,management
30,133,management
38,206,management
30,186,management
31,81,student
37,168,management
36,294,management
32,57,student
31,38,management
32,264,management
35,110,management
60,121,retired
39,56,retired
39,253,entrepreneur
37,121,management
42,138,management
35,284,entrepreneur
37,774,management
37,247,management
56,318,entrepreneur
31,253,management
33,151,management
43,473,management
26,77,student
60,72,management
33,347,management
35,211,management
42,66,management
38,1452,entrepreneur
34,120,management
59,407,retired
48,152,management
32,51,management
34,150,management
37,79,entrepreneur
30,121,management
46,137,entrepreneur
37,156,entrepreneur
47,132,entrepreneur
36,271,management
33,717,management
30,249,management
31,112,student
36,98,entrepreneur
37,188,management
34,415,management
43,742,management
33,190,management
39,999,management
46,128,management
40,292,management
35,88,management
30,73,management
59,446,entrepreneur
36,144,management
31,239,management
32,267,management
43,15,retired
33,1287,management
35,268,management
39,130,management
34,96,management
23,109,student
57,214,management
58,446,entrepreneur
49,213,management
32,74,management
42,64,management
54,86,retired
34,388,management
32,174,management
34,171,management
39,162,management
40,173,management
39,692,management
34,56,management
35,554,entrepreneur
31,27,management
38,139,management
36,287,student
32,91,management
33,162,management
41,253,management
28,195,entrepreneur
38,264,management
36,52,management
35,490,management
37,189,entrepreneur
33,255,management
36,210,management
35,83,management
36,958,management
30,166,entrepreneur
34,759,management
31,85,management
35,345,entrepreneur
59,717,retired
33,228,management
34,311,management
35,502,entrepreneur
57,202,retired
33,136,management
31,93,management
35,61,management
54,828,management
39,786,retired
36,509,management
34,68,management
35,59,management
35,272,entrepreneur
41,53,management
32,161,entrepreneur
36,122,management
34,88,management
33,418,management
36,17,management
38,1307,management
37,143,management
32,486,management
29,485,management
21,110,student
31,304,management
35,836,management
32,125,management
29,315,management
31,506,management
36,354,management
38,518,management
30,265,management
31,588,management
38,164,management
27,162,management
28,178,management
34,1681,retired
33,572,management
34,269,management
32,83,management
58,44,entrepreneur
34,154,management
35,83,management
34,394,entrepreneur
32,474,management
33,232,management
58,111,retired
38,205,entrepreneur
33,237,management
34,162,management
33,239,management
46,222,management
39,575,management
32,206,management
31,389,management
37,85,management
31,634,management
36,139,entrepreneur
34,935,management
26,97,management
44,233,retired
51,45,management
37,72,management
32,315,management
34,250,entrepreneur
40,20,management
48,363,management
37,110,management
57,142,management
37,291,management
32,322,management
26,339,entrepreneur
33,72,management
35,72,management
52,48,management
33,350,management
34,346,management
33,218,entrepreneur
32,38,management
36,125,management
33,89,entrepreneur
30,534,management
32,286,management
32,139,management
32,298,management
35,322,management
31,237,management
32,57,student
30,135,management
33,256,management
39,55,management
33,415,management
31,191,management
30,152,management
31,533,entrepreneur
25,135,student
31,275,entrepreneur
37,319,management
41,236,retired
31,391,management
39,130,management
35,317,management
31,206,management
36,268,management
41,95,management
32,111,management
56,252,retired
26,81,student
51,270,management
31,390,management
42,25,management
46,141,management
40,59,management
45,254,management
31,448,management
46,249,management
29,160,management
49,290,management
30,302,management
34,216,management
32,302,management
35,824,management
32,345,management
30,469,management
32,189,management
39,364,entrepreneur
33,101,management
43,226,entrepreneur
31,83,entrepreneur
35,55,management
30,209,management
30,274,management
31,199,entrepreneur
33,328,management
58,138,retired
35,50,management
36,241,management
33,316,management
37,493,management
44,597,management
29,331,management
48,937,management
32,70,management
30,372,student
31,77,management
33,57,management
33,129,entrepreneur
35,162,management
38,75,management
35,703,management
50,22,entrepreneur
58,253,retired
37,118,entrepreneur
33,215,management
34,260,management
31,1222,management
39,1066,management
34,52,student
60,146,retired
30,260,management
41,60,management
58,80,retired
59,155,retired
43,142,entrepreneur
58,136,retired
29,367,student
53,153,management
31,202,management
48,14,management
40,227,management
47,212,management
31,167,management
54,74,retired
36,314,retired
44,206,retired
39,142,management
58,77,retired
28,144,management
31,473,management
31,90,management
28,470,management
33,863,management
33,131,management
36,204,management
28,314,management
59,193,retired
45,97,management
59,145,retired
32,123,management
57,157,retired
30,45,management
54,280,management
44,127,management
39,200,management
41,127,management
54,290,management
26,111,management
59,574,retired
52,91,entrepreneur
29,257,management
34,895,management
35,327,management
38,68,entrepreneur
29,321,management
34,160,management
48,249,management
23,796,management
39,126,entrepreneur
56,152,retired
31,91,management
29,52,student
28,471,management
39,695,management
43,48,management
31,1272,management
59,103,management
45,45,management
33,114,management
45,86,management
33,160,management
46,34,management
24,109,management
33,816,management
39,304,management
46,103,management
54,14,retired
53,543,management
54,425,management
39,488,entrepreneur
37,409,management
59,104,retired
48,251,management
60,140,retired
31,763,management
28,329,student
37,777,management
24,249,management
33,308,management
34,118,management
47,114,management
34,172,management
38,85,entrepreneur
37,73,entrepreneur
43,64,management
49,67,management
54,119,management
31,145,management
38,204,management
60,328,entrepreneur
35,160,management
59,1063,retired
36,287,management
58,277,management
28,1297,entrepreneur
32,57,management
39,59,management
32,275,management
30,1051,entrepreneur
46,99,management
56,274,management
34,532,management
28,740,management
56,243,retired
59,224,retired
28,257,entrepreneur
27,77,student
28,290,management
50,45,management
36,21,management
58,114,management
36,322,entrepreneur
31,121,management
30,99,management
34,492,entrepreneur
34,222,management
58,144,retired
32,241,management
56,181,management
31,316,management
28,151,student
57,132,management
51,68,management
30,175,management
40,184,management
28,125,student
33,246,management
31,290,management
49,144,management
39,313,management
33,421,entrepreneur
30,166,entrepreneur
48,89,management
36,145,management
36,95,management
32,193,management
34,88,management
43,120,management
31,207,management
38,142,management
56,127,retired
37,237,entrepreneur
37,129,entrepreneur
35,116,management
33,277,management
47,513,management
29,160,management
46,89,management
52,181,retired
45,240,entrepreneur
28,247,management
52,62,management
35,318,management
34,68,management
51,217,management
35,245,management
29,347,entrepreneur
29,92,management
53,0,management
28,466,management
31,241,management
38,233,management
29,304,management
59,100,management
34,305,management
29,103,management
30,152,management
30,141,management
29,34,entrepreneur
32,175,management
35,591,entrepreneur
30,29,management
40,67,management
43,383,management
39,110,management
36,88,management
25,3,entrepreneur
47,97,entrepreneur
20,15,student
28,4,management
29,5,management
26,264,student
30,350,management
40,240,management
35,127,management
31,676,management
39,205,management
33,342,management
24,77,management
39,87,management
32,50,management
55,50,management
46,107,management
39,1168,management
38,166,entrepreneur
39,189,management
29,121,management
32,110,management
40,64,management
33,151,management
48,198,management
29,938,management
34,190,management
59,176,management
29,39,management
26,593,entrepreneur
45,128,management
26,1560,management
34,49,student
44,124,retired
29,58,management
30,261,management
29,112,management
59,248,management
37,39,entrepreneur
27,212,management
28,55,management
41,209,management
49,174,management
40,154,management
29,166,management
61,173,retired
29,119,management
24,227,student
44,167,entrepreneur
32,497,management
57,105,management
29,461,management
29,399,management
29,317,management
28,507,management
27,489,student
29,117,management
28,675,management
52,123,entrepreneur
32,91,management
30,288,management
40,191,management
38,170,entrepreneur
57,463,management
40,160,management
56,296,retired
26,159,management
23,664,student
44,260,management
56,68,retired
47,227,management
57,648,retired
45,333,management
36,121,management
29,188,management
36,60,management
42,217,management
34,864,management
25,129,entrepreneur
53,103,management
37,244,management
43,54,management
55,72,retired
27,239,management
36,357,management
48,344,management
36,310,management
29,314,management
35,79,management
60,338,retired
42,882,management
28,1730,student
34,249,entrepreneur
31,202,management
30,238,entrepreneur
33,50,management
35,667,management
54,404,retired
30,27,student
26,124,student
34,279,management
39,136,management
53,48,management
29,449,management
58,362,retired
31,297,management
56,77,management
31,95,management
51,33,management
27,160,management
54,157,management
32,65,management
27,335,management
40,198,management
22,223,student
51,560,entrepreneur
28,300,management
29,136,management
50,31,management
43,138,management
53,155,retired
33,42,management
24,127,student
41,37,management
45,54,management
50,1196,retired
39,102,entrepreneur
32,129,management
42,41,management
37,285,management
53,74,management
55,206,management
55,283,entrepreneur
38,148,retired
43,57,management
36,193,entrepreneur
36,705,student
48,84,management
48,358,management
58,364,retired
48,413,management
55,135,management
40,126,management
39,46,management
32,187,management
29,79,management
42,201,management
52,35,retired
52,473,management
41,596,management
48,125,management
51,410,management
51,175,entrepreneur
54,80,management
36,101,management
44,158,management
50,359,management
33,122,management
53,217,management
52,112,management
56,726,management
35,135,management
39,184,management
35,246,management
42,221,management
42,166,management
27,789,management
49,85,management
49,410,entrepreneur
33,558,student
36,229,management
44,88,management
55,101,management
51,122,management
37,52,management
34,399,management
24,399,student
50,68,management
34,182,management
41,553,entrepreneur
49,119,management
50,91,management
35,188,management
29,368,student
42,128,entrepreneur
30,512,management
35,1611,management
45,44,management
36,233,management
37,219,management
32,323,management
55,58,retired
43,386,management
55,84,retired
39,587,management
31,72,student
31,668,management
36,211,management
54,324,management
31,38,management
28,128,management
58,96,management
29,273,management
59,57,retired
38,1363,management
32,35,management
40,253,management
37,645,management
38,374,management
51,86,management
32,151,management
46,52,entrepreneur
46,52,management
20,139,student
24,86,student
46,396,entrepreneur
44,43,management
36,233,management
52,153,management
33,118,management
36,917,management
38,133,entrepreneur
50,184,entrepreneur
25,242,student
55,87,management
42,199,management
53,150,management
50,57,management
58,555,retired
38,162,management
35,659,entrepreneur
51,56,entrepreneur
52,110,management
42,108,management
35,80,management
35,449,management
39,306,management
40,138,management
58,103,retired
37,92,management
40,115,management
54,132,management
36,312,management
42,283,management
29,182,management
37,126,management
38,417,management
59,210,retired
37,638,management
46,135,management
35,763,management
38,120,management
36,126,management
37,197,management
34,38,management
57,724,retired
29,143,management
51,143,management
35,120,management
58,114,retired
40,115,management
44,274,management
46,1269,management
44,119,management
55,75,management
32,565,management
50,150,management
40,109,management
59,161,retired
51,137,management
41,134,entrepreneur
53,63,management
51,151,management
42,83,entrepreneur
37,371,management
51,254,management
51,206,management
49,244,management
51,91,management
49,169,management
32,422,management
39,136,management
43,58,management
38,60,management
45,340,management
52,159,management
35,123,student
53,509,management
35,147,management
35,337,management
28,224,management
31,58,management
43,126,management
53,142,management
56,116,management
51,214,retired
25,65,management
36,358,management
36,618,management
51,510,entrepreneur
38,355,management
41,170,management
43,222,entrepreneur
40,243,management
38,108,management
35,166,management
46,984,management
46,170,entrepreneur
32,66,management
31,319,management
26,228,management
58,171,management
51,78,retired
27,72,management
45,390,entrepreneur
40,85,management
40,137,management
51,164,management
33,205,management
29,539,management
53,1044,entrepreneur
52,33,management
48,306,management
59,147,management
55,82,management
36,141,management
39,206,management
36,251,management
59,72,management
37,100,management
58,132,retired
43,251,entrepreneur
36,71,management
39,243,management
50,68,management
36,372,management
39,550,management
30,175,management
43,145,management
44,338,entrepreneur
29,205,entrepreneur
39,268,management
48,362,management
50,367,management
39,493,management
49,113,entrepreneur
24,1075,management
39,526,management
59,517,retired
32,258,management
32,651,management
38,384,entrepreneur
29,105,management
57,319,retired
32,389,entrepreneur
55,266,retired
30,231,management
33,197,management
32,447,management
35,42,management
32,159,management
44,66,entrepreneur
39,174,management
38,156,management
51,193,management
31,273,entrepreneur
33,223,management
31,76,management
35,184,management
34,83,management
33,278,management
60,49,retired
31,148,management
56,45,retired
61,283,retired
36,1068,management
35,101,management
30,91,student
60,94,entrepreneur
52,490,management
39,46,management
35,230,management
40,169,management
34,105,management
52,966,management
35,430,management
47,339,management
57,91,retired
50,146,management
36,87,entrepreneur
38,221,management
53,255,retired
47,282,management
48,60,entrepreneur
34,87,management
35,111,management
36,252,management
33,144,management
53,73,management
58,75,retired
42,156,management
28,204,management
34,136,management
42,351,entrepreneur
35,289,management
36,55,management
40,181,entrepreneur
58,358,retired
36,1576,management
43,28,management
43,73,management
33,312,student
51,184,entrepreneur
49,310,management
42,984,management
29,85,management
39,59,management
44,432,management
35,104,management
36,182,management
30,67,entrepreneur
36,174,management
58,55,management
37,301,management
42,238,management
38,206,management
51,272,management
27,49,management
54,68,management
52,315,management
50,119,management
49,166,management
58,80,retired
38,258,management
37,291,management
43,102,entrepreneur
42,440,entrepreneur
48,143,management
45,290,retired
28,161,entrepreneur
37,247,management
40,123,retired
43,1025,entrepreneur
26,192,management
57,393,retired
30,75,management
32,54,management
35,227,management
27,732,management
30,366,management
32,228,management
30,220,management
30,242,management
32,216,management
34,119,management
59,128,management
37,120,management
47,27,management
53,676,entrepreneur
45,192,management
33,258,management
47,165,management
40,173,management
27,220,entrepreneur
43,38,entrepreneur
34,633,management
30,94,entrepreneur
38,215,management
25,801,management
31,31,entrepreneur
39,201,entrepreneur
30,59,management
30,199,management
31,589,management
32,81,management
42,72,management
34,372,management
45,788,management
28,132,management
33,30,management
40,134,management
39,220,management
39,348,management
41,14,management
38,662,management
61,323,retired
36,71,management
57,397,retired
39,164,management
31,56,management
57,72,retired
36,599,management
58,109,management
35,281,management
48,203,entrepreneur
41,140,management
32,267,management
25,193,management
42,290,management
27,52,student
34,120,management
33,735,management
35,457,management
45,633,management
33,462,management
59,107,management
44,129,management
42,66,management
59,265,retired
23,299,student
60,142,retired
29,233,management
35,193,management
28,386,management
57,91,management
36,347,management
35,178,entrepreneur
27,174,management
22,89,student
25,301,management
24,283,student
27,767,management
52,104,management
27,525,management
28,238,management
49,98,entrepreneur
27,103,entrepreneur
57,272,management
30,29,management
30,597,management
41,393,management
33,99,management
26,95,student
49,84,management
28,298,management
44,184,entrepreneur
35,141,management
28,285,management
52,208,management
29,87,student
36,34,management
29,69,management
24,122,management
41,79,entrepreneur
43,128,management
32,292,management
29,570,management
44,243,management
41,178,management
56,27,retired
43,80,management
53,160,retired
43,104,entrepreneur
51,112,management
47,124,entrepreneur
38,224,management
38,636,management
59,396,retired
40,221,management
49,69,entrepreneur
35,78,management
36,131,management
57,21,management
53,89,management
30,142,entrepreneur
53,189,management
59,812,retired
55,99,retired
59,910,retired
45,65,management
48,292,retired
47,1446,entrepreneur
60,85,retired
58,1149,entrepreneur
56,179,management
58,133,retired
57,331,management
55,145,retired
50,91,management
37,1123,management
37,225,entrepreneur
46,36,management
60,428,retired
60,264,management
37,22,entrepreneur
55,272,retired
56,152,management
50,107,retired
48,86,management
56,108,retired
47,265,management
27,590,management
35,53,entrepreneur
60,419,retired
38,355,management
54,222,entrepreneur
50,1009,management
56,103,management
37,227,management
49,155,management
48,107,management
30,113,entrepreneur
37,169,entrepreneur
55,139,management
44,245,management
56,140,retired
48,34,entrepreneur
50,221,entrepreneur
52,85,management
40,128,management
59,21,management
52,17,management
55,49,retired
53,138,retired
53,91,management
45,181,retired
48,318,management
59,158,management
43,63,management
42,517,management
58,420,retired
33,101,management
53,314,entrepreneur
36,74,management
56,153,management
55,353,management
41,65,management
35,144,entrepreneur
41,93,management
57,162,retired
46,67,management
36,221,management
32,231,management
38,17,student
37,338,management
40,160,entrepreneur
24,25,student
34,18,management
55,119,management
59,172,management
52,234,management
